record_id,year,make,model,engine,oil_type,oil_capacity,oil_filter,transmission_fluid,source,additional_specs,verification_status,missing_fields,merge_key
fd4f6f5fc4585a8ee57dba72,2026,Chevrolet,Silverado 1500,5.3,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado1500|53
7907539ed149903dbaba40fc,2026,Chevrolet,Silverado 1500,6.2,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado1500|62
45271f7319d90e57e2429ae9,2026,Chevrolet,Silverado 1500,Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado1500|diesel3
61d8df1651019efc44fd5c36,2026,Chevrolet,Silverado 1500,Turbo 2.7,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado1500|turbo27
04f9ac967456ef2e8db6c3da,2026,Chevrolet,Silverado 2500Hd,6.6,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado2500hd|66
deaf989ed181e7a86945b717,2026,Chevrolet,Silverado 2500Hd,Diesel 6.6,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado2500hd|diesel66
ddab51131ce91c4aeeb07f76,2026,Chevrolet,Silverado 3500Hd,6.6,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado3500hd|66
2bb6964f2c1c9a882a4aed1d,2026,Chevrolet,Silverado 3500Hd,Diesel 6.6,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado3500hd|diesel66
85d9f6c0d72b499cc5fe51d5,2026,Chevrolet,Silverado 4500 HD,Diesel 6.6,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|silverado4500hd|diesel66
c996a0e21d4628d69c48f75e,2026,Chevrolet,Suburban (All),5.3,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|suburbanall|53
49a645129edf5fd7f607007f,2026,Chevrolet,Suburban (All),6.2,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|suburbanall|62
9a1525ee1433ea796bb2ec83,2026,Chevrolet,Suburban (All),Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|suburbanall|diesel3
931c06602e2f3186ea65bf72,2026,Chevrolet,Tahoe,5.3,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|tahoe|53
6f2450fe6486104c30eeb62a,2026,Chevrolet,Tahoe,6.2,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|tahoe|62
1eb96a18417b0d88cfe412eb,2026,Chevrolet,Tahoe,Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|tahoe|diesel3
b20ffa9b55448c9eee2c97f0,2026,Chevrolet,Trailblazer,Turbo 1.2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|trailblazer|turbo12
f552f136e19966769f0f43b9,2026,Chevrolet,Trailblazer,Turbo 1.3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|trailblazer|turbo13
d014043690bafdc6362dd1cf,2026,Chevrolet,Traverse,Turbo 2.5,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|traverse|turbo25
4622dd4f29de1a5a778b14e5,2026,Chevrolet,Trax,Turbo 1.2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolet|trax|turbo12
6af67d9a15f2b4ac1abf6f62,2026,Chevrolet Trucks,Blazer,Turbo 2,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|blazer|turbo2
a2fa33f46470bbc0b916ce1a,2026,Chevrolet Trucks,Corvette,6.2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|corvette|62
4883be4b3b07abcef70c1bcf,2026,Chevrolet Trucks,Corvette,Hybrid 6.2,,,WL10290,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10290"",""stp_filter"":""S12060 / S12060XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|corvette|hybrid62
0e6ab13a28826152d67f4e04,2026,Chevrolet Trucks,Silverado 1500,Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|silverado1500|diesel3
45884098cf5e1d5b3b373150,2026,Chevrolet Trucks,Suburban (All),Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|suburbanall|diesel3
a9e50b6392b18c5df8ae484d,2026,Chevrolet Trucks,Tahoe,Diesel 3,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|tahoe|diesel3
180c21ab8bfe37e2055ef2c5,2026,Chevrolet Trucks,Traverse,Turbo 2.5,,,WL10351,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10351"",""stp_filter"":""S45008"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chevrolettrucks|traverse|turbo25
f10754c3224c925553a6cb69,2026,Chrysler,Pacifica,Hybrid 3.6,,,WL10010,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10010"",""stp_filter"":""S11665 / S11665XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|chrysler|pacifica|hybrid36
156a08bea2a516e4b1cfe4bf,2026,Dodge,Charger,Turbo 3,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2026|dodge|charger|turbo3
f7ab8f0b8a33c6cb9dd40f0a,2026,Dodge Trucks,Charger,Turbo 3,,,WL10255,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10255"",""stp_filter"":""S45013"",""source_status"":""UNVERIFIED_OIL_SERVICE_DATA — Engine Oil: no validated continuity source; Oil Capacity: no validated continuity source; Oil Plug Torque: no validated continuity source. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""unverified"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",unverified,oil_type;oil_capacity,2026|dodgetrucks|charger|turbo3
1f1fe594d8967c25f491e762,2026,Ford,Bronco,Turbo 3,,,WL10050,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""10050"",""stp_filter"":""S11955 / S11955XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|bronco|turbo3
bb1114afe1e6db1b19bd9116,2026,Ford,Bronco Sport,Turbo 1.5,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|broncosport|turbo15
cd19100c998358f7ac6b5b43,2026,Ford,Bronco Sport,Turbo 2,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|broncosport|turbo2
01f85e48ddc37fd01c3a2eb7,2026,Ford,E-350 Super Duty,7.3,,,51372,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1372"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2026|ford|e350superduty|73
1eeaf217cf27b42e3c80b410,2026,Ford,Escape,Hybrid 2.5,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|escape|hybrid25
9cb526907fa7e72bcb9a1563,2026,Ford,Escape,Turbo 1.5,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|escape|turbo15
da332295ac4cdcdb131860a9,2026,Ford,Escape,Turbo 2,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|escape|turbo2
89ec7e9eeb266d2a08b4c604,2026,Ford,Expedition,Turbo 3.5,,,57502,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7502"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2026|ford|expedition|turbo35
111abd62ffe723eae8b5d34a,2026,Ford,Explorer,Turbo 3,,,WL7490,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7490"",""stp_filter"":""S11015 / S11015XL"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|explorer|turbo3
22f23d325f25a99549684c15,2026,Ford,F-150,Turbo 3.5,,,57502,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7502"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2026|ford|f150|turbo35
ca988336906eba90aa99c7b2,2026,Ford,F-150,Turbo 5.2,,,57502,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7502"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2026|ford|f150|turbo52
cdeb656e314d8b52e7d9963b,2026,Ford,F-350 Super Duty,Diesel 6.7,,,57151,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7151"",""stp_filter"":""S10890 / S10890XL"",""source_status"":""ENGINE_FILTER_FAMILY_CONTINUITY — Engine Oil: 4/4 same engine/filter family; Oil Capacity: 4/4 same engine/filter family; Oil Plug Torque: 4/4 same engine/filter family. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|f350superduty|diesel67
676e5b5f2e7444a46844a22d,2026,Ford,Maverick,Hybrid 2.5,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|maverick|hybrid25
eeb2bec8fbd0275c8178c7ed,2026,Ford,Maverick,Turbo 2,,,51348,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""1348"",""stp_filter"":""PH2811"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP product-level cross-reference validated."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity,2026|ford|maverick|turbo2
56600404783a279c60522f9d,2026,Ford,Mustang,Turbo 5.2,,,57502,,consolidated:full_oil_filter_workbook,"{""napa_gold_filter"":""7502"",""source_status"":""EXACT_PRIOR_YEAR_CONTINUITY — Engine Oil: exact 2025 continuity; Oil Capacity: exact 2025 continuity; Oil Plug Torque: exact 2025 continuity. WIX official application matched; NAPA Gold cross-reference derived from WIX/NAPA convention; STP cross-reference not verified."",""verification_status"":""incomplete"",""source_files"":""fulloilandfilter2022to2027;release_2022_2027_final_audit""}",incomplete,oil_type;oil_capacity;stp_filter,2026|ford|mustang|turbo52
